pareto_points,approximated_pareto_points,grid_points_with_highest_costs,differences,difference_with_previous_champs
[0.09032046 3.00431217 5.62655533 7.96965796 3.47043162 4.2033357 ],"[0.1, 3.0, 5.7, 8.0, 3.5, 4.2]","[0.1, 3.0, 5.7, 8.0, 2.0, 4.2]",1.1228571428571428,"[0.07500000000000018, 0.15000000000000036, 0.22499999999999964, 0.29999999999999893, 0.0, 0.15000000000000036, 0.07499999999999929, 0.29999999999999893, 0.07500000000000107, 0.45000000000000107, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.14928571428571402, 0.17274725274725267, 0.37428571428571367, 0.34549450549450533, 0.37428571428571455, 0.518241758241758, 0.7485714285714282, 0.9213186813186818, 0.37428571428571455, 0.7197802197802199, 0.0, 0.518241758241758]"
[0.42977888 0.22333095 5.99580102 7.85740882 3.50187312 4.20304073],"[0.4, 0.2, 6.0, 8.0, 3.5, 4.2]","[0.4, 0.2, 6.0, 8.0, 2.0, 4.2]",1.2321428571428577,"[0.07500000000000018, 0.15000000000000036, 0.07500000000000107, 0.3000000000000016, 0.0749999999999984, 0.4499999999999984, 0.14999999999999947, 0.2999999999999998, 0.375, 0.4499999999999984, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.18571428571428683, 0.18956043956044066, 0.4107142857142847, 0.37912087912087866, 0.4107142857142865, 0.5686813186813193, 0.8214285714285712, 1.0109890109890118, 0.4107142857142865, 0.7898351648351651, 0.0, 0.5686813186813193]"
[1.65407781 3.88561275 5.9949881  7.95458257 4.34767838 3.97595105],"[1.7000000000000002, 3.8000000000000003, 6.0, 8.0, 4.5, 4.2]","[1.7000000000000002, 3.8000000000000003, 6.0, 8.0, 6.0, 4.2]",0.48461538461538467,"[0.07884615384615445, 0.15769230769230802, 0.07884615384615357, 0.3153846153846156, 0.07884615384615401, 0.4730769230769236, 0.15769230769230758, 0.3153846153846156, 0.07884615384615401, 0.0, 0.22961538461538522, 0.22269230769230797, 0.21576923076923116, 0.22961538461538522, 0.22269230769230797, 0.21576923076923116, 0.39807692307692344, 0.07500000000000018, 0.5596153846153848, 0.08653846153846168, 0.3461538461538467, 0.16153846153846096, 0.5846153846153843, 0.5384615384615383, 0.3153846153846156, 0.592307692307692, 0.01538461538461533, 0.430769230769231]"
[1.99571189 3.92690573 5.9970906  7.91675643 1.73343717 8.71110274],"[2.0, 4.0, 6.0, 8.0, 1.5, 9.0]","[2.0, 4.0, 6.0, 8.0, 0.0, 9.0]",0.7399267399267391,"[0.08562271062270987, 0.08562271062271076, 0.08562271062271076, 0.17124542124542153, 0.08562271062271076, 0.0, 0.23562271062271023, 0.21437728937728906, 0.1931318681318679, 0.23562271062271023, 0.21437728937728906, 0.1931318681318679, 0.0883699633699635, 0.1616300366300365, 0.1973443223443221, 0.2637362637362637, 0.2857142857142856, 0.4542124542124535, 0.8058608058608057, 0.5860805860805858, 0.7545787545787541, 0.4322344322344325, 0.7032967032967026, 0.2783882783882783]"
[ 1.93046726  1.93069191  5.97749752  7.99411758  3.49955593 11.74732497],"[1.9000000000000001, 2.0, 6.0, 8.0, 3.5, 12.0]","[1.6, 2.0, 6.0, 8.0, 3.5, 12.0]",0.2999999999999998,"[0.10000000000000053, 0.20000000000000018, 0.09999999999999964, 0.09999999999999964, 0.1999999999999993, 0.39999999999999947, 0.09999999999999964, 0.5, 0.0, 0.5999999999999996, 0.26374999999999993, 0.22749999999999915, 0.19124999999999925, 0.26374999999999993, 0.22749999999999915, 0.19124999999999925, 0.4083333333333323, 0.3583333333333334, 0.5166666666666666, 0.4166666666666661, 0.6249999999999991, 0.47500000000000053, 0.47500000000000053, 0.6499999999999995, 0.8250000000000002]"
[ 1.85657278  1.71827495  5.90750281  7.99999132  3.38370011 11.38646266],"[1.9000000000000001, 1.8, 6.0, 8.0, 3.5, 11.4]","[1.6, 1.8, 6.0, 8.0, 3.5, 11.4]",0.29423076923076863,"[0.09807692307692317, 0.19615384615384546, 0.09807692307692317, 0.09807692307692228, 0.19615384615384546, 0.3923076923076927, 0.09807692307692228, 0.490384615384615, 0.0, 0.588461538461539, 0.26192307692307715, 0.2296153846153839, 0.19730769230769152, 0.26192307692307715, 0.2296153846153839, 0.19730769230769152, 0.40375457875457776, 0.3532051282051274, 0.5132783882783878, 0.41217948717948705, 0.6228021978021978, 0.4711538461538458, 0.4711538461538458, 0.11730769230769145, 0.648076923076923, 0.8249999999999993]"
[1.88599198 2.9543537  5.97142734 7.96356228 2.03818476 5.2683828 ],"[1.9000000000000001, 3.0, 6.0, 8.0, 2.0, 5.3999999999999995]","[1.9000000000000001, 3.0, 6.0, 8.0, 0.5, 5.3999999999999995]",0.9214285714285726,"[0.08443223443223502, 0.16886446886446826, 0.08443223443223502, 0.08443223443223413, 0.16886446886446915, 0.3377289377289374, 0.08443223443223413, 0.42216117216117244, 8.881784197001252e-16, 0.5065934065934066, 0.23726190476190556, 0.22122710622710695, 0.20519230769230834, 0.23726190476190556, 0.22122710622710695, 0.20519230769230834, 0.053846153846153655, 0.6142857142857148, 0.30714285714285783, 1.1970695970695977, 0.30714285714285694, 1.4018315018315026, 0.8663003663003668, 0.9765567765567775, 0.8111721611721627, 1.0316849816849825, 0.9135531135531139, 1.0868131868131874]"
[0.42211177 0.0379147  5.29790962 7.84117198 3.50283262 4.20135028],"[0.4, 0.0, 5.3999999999999995, 8.0, 3.5, 4.2]","[0.4, 0.0, 5.3999999999999995, 8.0, 2.0, 4.2]",1.2471428571428573,"[0.07500000000000107, 0.15000000000000124, 0.0749999999999984, 0.2999999999999998, 0.07500000000000018, 0.4500000000000002, 0.2999999999999998, 0.375, 0.4500000000000002, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.19071428571428672, 0.19186813186813279, 0.4157142857142846, 0.3837362637362629, 0.41571428571428637, 0.5756043956043957, 0.831428571428571, 1.0232967032967037, 0.41571428571428637, 0.7994505494505493, 0.0, 0.5756043956043957]"
[1.71622471 3.9301881  5.9961749  7.94404916 3.99565915 8.97378937],"[1.7000000000000002, 4.0, 6.0, 8.0, 4.0, 9.0]","[1.7000000000000002, 4.0, 6.0, 8.0, 4.0, 10.799999999999999]",0.4788461538461526,"[0.08974358974358942, 0.17948717948717974, 0.08974358974358942, 0.3589743589743586, 0.08974358974358942, 0.5384615384615374, 0.17948717948717885, 0.08974358974358942, 0.0, 0.24195512820512732, 0.21467948717948637, 0.18740384615384542, 0.24195512820512732, 0.21467948717948637, 0.18740384615384542, 0.21602564102563981, 0.32243589743589673, 0.3148351648351637, 0.3756410256410243, 0.4136446886446876, 0.42884615384615277, 0.42884615384615277, 0.10961538461538467, 0.5884615384615381, 0.05000000000000071, 0.7980769230769234, 0.1596153846153836]"
[0.42211177 0.46140183 5.29790962 7.66362644 3.50283262 4.19867386],"[0.4, 0.4, 5.3999999999999995, 7.6000000000000005, 3.5, 4.2]","[0.4, 0.4, 5.3999999999999995, 7.6000000000000005, 2.0, 4.2]",1.2310714285714282,"[0.07500000000000018, 0.15000000000000036, 0.07500000000000018, 0.29999999999999893, 0.07500000000000107, 0.45000000000000195, 0.15000000000000124, 0.3000000000000016, 0.07500000000000107, 0.375, 0.45000000000000107, 0.22500000000000142, 0.22500000000000142, 0.22500000000000142, 0.22500000000000142, 0.22500000000000142, 0.22500000000000142, 0.22500000000000142, 0.22500000000000142, 0.22500000000000142, 0.1853571428571419, 0.18939560439560488, 0.4103571428571424, 0.378791208791208, 0.4103571428571424, 0.5681868131868129, 0.8207142857142848, 1.0101098901098897, 0.4103571428571424, 0.7891483516483513, 0.0, 0.5681868131868129]"
[1.95206766 3.99356439 5.99970431 7.96764809 3.45944207 8.43045079],"[2.0, 4.0, 6.0, 8.0, 3.5, 8.4]","[2.0, 4.0, 6.0, 8.0, 3.5, 10.2]",0.4615384615384617,"[0.08846153846153815, 0.08846153846153904, 0.08846153846153815, 0.17692307692307718, 0.08846153846153815, 0.0, 0.2384615384615385, 0.21153846153846168, 0.18461538461538396, 0.2384615384615385, 0.21153846153846168, 0.18461538461538396, 0.36062271062271023, 0.31666666666666643, 0.45586080586080513, 0.36794871794871753, 0.5510989010989005, 0.41923076923076863, 0.41923076923076863, 0.11153846153846114, 0.5730769230769228, 0.04230769230769216, 0.7692307692307692, 0.1538461538461542]"
[0.04138233 0.19856401 5.98656322 7.97229847 3.50220986 4.20264146],"[0.0, 0.2, 6.0, 8.0, 3.5, 4.2]","[0.0, 0.2, 6.0, 8.0, 3.5, 2.4]",1.2750000000000004,"[0.07500000000000018, 0.14999999999999858, 0.22499999999999964, 0.07500000000000018, 0.15000000000000036, 0.22499999999999876, 0.2999999999999998, 0.07500000000000018, 0.07500000000000018, 0.07500000000000018, 0.07500000000000018, 0.07500000000000018, 0.07500000000000018, 0.34999999999999964, 0.19615384615384635, 0.4249999999999998, 0.3923076923076918, 0.4249999999999998, 0.5884615384615381, 0.8499999999999996, 1.046153846153846, 0.4249999999999998, 0.8173076923076916, 8.881784197001252e-16, 0.588461538461539]"
[1.4597447  3.5430683  5.42145146 7.87345354 3.50604893 4.2024968 ],"[1.5, 3.6, 5.3999999999999995, 8.0, 3.5, 4.2]","[1.5, 3.6, 5.3999999999999995, 8.0, 2.0, 4.2]",0.9674999999999994,"[0.07499999999999973, 0.15000000000000036, 0.07499999999999973, 0.2999999999999998, 0.07500000000000018, 0.44999999999999973, 0.1499999999999999, 0.30000000000000027, 0.07500000000000018, 0.375, 0.0, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.09750000000000014, 0.1488461538461534, 0.3224999999999998, 0.2976923076923068, 0.3224999999999998, 0.4465384615384611, 0.6449999999999996, 0.7938461538461539, 0.3224999999999998, 0.6201923076923075, 0.0, 0.4465384615384611]"
[1.95283698 3.43839255 5.88088857 7.92083936 3.48439452 4.24977473],"[2.0, 3.4000000000000004, 6.0, 8.0, 3.5, 4.2]","[2.0, 3.4000000000000004, 6.0, 8.0, 2.0, 4.2]",0.8892857142857138,"[0.07499999999999973, 0.07500000000000018, 0.07499999999999973, 0.14999999999999947, 0.2999999999999994, 0.07499999999999973, 0.375, 0.0, 0.44999999999999973, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.07142857142857162, 0.13681318681318677, 0.29642857142857126, 0.27362637362637354, 0.29642857142857126, 0.41043956043955987, 0.5928571428571425, 0.7296703296703297, 0.29642857142857126, 0.5700549450549453, 0.0, 0.41043956043955987]"
[1.86036704 3.60716738 5.89679091 7.5926806  3.65505821 3.01183066],"[1.9000000000000001, 3.6, 6.0, 7.6000000000000005, 3.5, 3.0]","[1.9000000000000001, 3.6, 6.0, 7.6000000000000005, 3.5, 1.2]",0.9091071428571431,"[0.08178571428571457, 0.1635714285714287, 0.08178571428571413, 0.08178571428571413, 0.1635714285714287, 0.3271428571428574, 0.08178571428571413, 0.40892857142857153, 0.0, 0.2321428571428572, 0.21892857142857158, 0.20571428571428596, 0.2321428571428572, 0.25857142857142845, 0.21892857142857158, 0.20571428571428596, 0.3463690476190475, 0.29974816849816843, 0.44738095238095266, 0.35413919413919404, 0.14434523809523814, 0.40853021978021964, 0.057678571428571246, 0.6060714285714282, 0.3030357142857145, 1.2121428571428567, 0.3030357142857145, 1.3520054945054945]"
[1.8656181  1.93430835 5.99597947 7.99696551 4.72629649 8.2611355 ],"[1.9000000000000001, 2.0, 6.0, 8.0, 4.5, 8.4]","[1.9000000000000001, 2.0, 6.0, 8.0, 4.5, 10.2]",0.5249999999999995,"[0.08717948717948687, 0.17435897435897374, 0.08717948717948687, 0.08717948717948687, 0.17435897435897374, 0.3487179487179475, 0.08717948717948687, 0.4358974358974361, 0.0, 0.523076923076923, 0.24387820512820468, 0.22621794871794876, 0.20855769230769194, 0.24387820512820468, 0.22621794871794876, 0.20855769230769194, 0.20320512820512793, 0.3198717948717942, 0.14487179487179436, 0.37820512820512775, 0.25320512820512775, 0.4365384615384613, 0.4365384615384613, 0.08653846153846168, 0.6115384615384611, 0.08846153846153904, 0.875, 0.17499999999999982]"
[1.91185179 3.36820711 5.99833607 7.99776016 4.02163897 8.22503227],"[1.9000000000000001, 3.4000000000000004, 6.0, 8.0, 4.0, 8.4]","[1.9000000000000001, 3.4000000000000004, 6.0, 8.0, 4.0, 10.2]",0.4846153846153829,"[0.08782051282051206, 0.17564102564102502, 0.08782051282051295, 0.08782051282051295, 0.1756410256410259, 0.3512820512820509, 0.08782051282051295, 0.4391025641025639, 0.0, 0.5269230769230768, 0.24038461538461586, 0.21730769230769287, 0.19423076923076987, 0.24038461538461586, 0.21730769230769287, 0.19423076923076987, 0.2096153846153852, 0.3173076923076934, 0.30961538461538574, 0.37115384615384706, 0.4096153846153854, 0.4250000000000007, 0.4250000000000007, 0.101923076923077, 0.5865384615384617, 0.05961538461538396, 0.8076923076923079, 0.16153846153846096]"
[1.97375285 3.90339233 5.9970906  7.91675643 0.73605012 6.78230286],"[2.0, 4.0, 6.0, 8.0, 0.5, 6.6]","[2.0, 4.0, 6.0, 8.0, 0.0, 6.6]",0.2857142857142856,"[0.09386446886446898, 0.09386446886446898, 0.09386446886446898, 0.18772893772893795, 0.09386446886446898, 0.0, 0.24386446886446933, 0.20613553113553085, 0.16840659340659325, 0.24386446886446933, 0.20613553113553085, 0.16840659340659325, 0.004120879120878662, 0.5714285714285712, 0.8571428571428568, 1.1428571428571432, 0.2344322344322345, 0.3369963369963367, 0.1831501831501825, 0.3882783882783878, 0.1318681318681314, 0.4395604395604398]"
[ 1.89579072  1.60468243  5.96557403  7.9988359   3.78708936 11.57051831],"[1.9000000000000001, 1.6, 6.0, 8.0, 4.0, 11.4]","[1.6, 1.6, 6.0, 8.0, 4.0, 11.4]",0.29230769230769305,"[0.09743589743589709, 0.19487179487179418, 0.09743589743589887, 0.09743589743589709, 0.19487179487179596, 0.38974358974359014, 0.09743589743589709, 0.4871794871794872, 0.0, 0.5846153846153852, 0.2620192307692317, 0.2317307692307704, 0.2014423076923082, 0.2620192307692317, 0.2317307692307704, 0.2014423076923082, 0.2326923076923082, 0.3519230769230779, 0.34340659340659396, 0.41153846153846274, 0.45412087912087973, 0.4711538461538467, 0.4711538461538467, 0.11346153846153939, 0.6500000000000004, 0.8288461538461549]"
[1.99321911 3.95441706 5.59911928 7.96729613 3.3215104  4.18324253],"[2.0, 4.0, 5.7, 8.0, 3.5, 4.2]","[2.0, 4.0, 5.7, 8.0, 3.5, 2.4]",0.878571428571429,"[0.07499999999999973, 0.07500000000000062, 0.07499999999999973, 0.15000000000000036, 0.07499999999999973, 0.0, 0.2250000000000001, 0.2250000000000001, 0.2250000000000001, 0.2250000000000001, 0.2250000000000001, 0.2250000000000001, 0.2250000000000001, 0.06785714285714262, 0.13516483516483513, 0.2928571428571427, 0.2703296703296698, 0.2928571428571427, 0.40549450549450494, 0.5857142857142854, 0.7208791208791205, 0.2928571428571427, 0.563186813186813, 8.881784197001252e-16, 0.40549450549450583]"
[ 1.84768147  3.74288371  5.99342918  7.99492064  4.12962103 10.75029722],"[1.8, 3.8000000000000003, 6.0, 8.0, 4.0, 10.799999999999999]","[1.8, 3.8000000000000003, 6.0, 8.0, 4.0, 12.0]",0.31923076923077076,"[0.09551282051282062, 0.19102564102564035, 0.09551282051282062, 0.3820512820512816, 0.0955128205128215, 0.19102564102564124, 0.38205128205128247, 0.0955128205128215, 0.0, 0.2485897435897435, 0.21064102564102605, 0.1726923076923086, 0.2485897435897435, 0.21064102564102605, 0.1726923076923086, 0.2333333333333334, 0.3397435897435903, 0.3321428571428573, 0.3929487179487179, 0.4309523809523812, 0.44615384615384635, 0.44615384615384635, 0.12692307692307736, 0.6057692307692317, 0.03269230769230802, 0.7980769230769234]"
[ 1.96206904  2.83211507  5.98613654  7.99783674  3.64104838 10.80477887],"[2.0, 2.8000000000000003, 6.0, 8.0, 3.5, 10.799999999999999]","[2.0, 2.8000000000000003, 6.0, 8.0, 3.5, 12.0]",0.33076923076923137,"[0.0961538461538467, 0.0961538461538467, 0.09615384615384581, 0.19230769230769162, 0.38461538461538414, 0.09615384615384581, 0.48076923076923084, 8.881784197001252e-16, 0.5769230769230766, 0.2525000000000004, 0.21653846153846157, 0.18057692307692275, 0.2525000000000004, 0.21653846153846157, 0.18057692307692275, 0.39084249084249123, 0.34358974358974326, 0.49322344322344325, 0.3987179487179491, 0.5956043956043962, 0.453846153846154, 0.453846153846154, 0.12307692307692353, 0.6192307692307688, 0.04230769230769216, 0.8269230769230766]"
[0.03371944 0.61804415 5.67158146 7.54057794 3.50151779 4.20136802],"[0.0, 0.6000000000000001, 5.7, 7.6000000000000005, 3.5, 4.2]","[0.0, 0.6000000000000001, 5.7, 7.6000000000000005, 2.0, 4.2]",1.256785714285714,"[0.07500000000000107, 0.15000000000000124, 0.22500000000000142, 0.0749999999999984, 0.14999999999999947, 0.07500000000000018, 0.2999999999999998, 0.07500000000000018, 0.4500000000000002, 0.22499999999999876, 0.22499999999999876, 0.22499999999999876, 0.22499999999999876, 0.22499999999999876, 0.22499999999999876, 0.22499999999999876, 0.22499999999999876, 0.19392857142857256, 0.19335164835164864, 0.41892857142857043, 0.3867032967032955, 0.4189285714285722, 0.580054945054945, 0.8378571428571426, 1.0312087912087913, 0.4189285714285722, 0.8056318681318677, 0.0, 0.580054945054945]"
[ 1.97335908  2.77454033  5.94975583  7.99971194  3.24572299 10.79638213],"[2.0, 2.8000000000000003, 6.0, 8.0, 3.0, 10.799999999999999]","[2.0, 2.8000000000000003, 6.0, 8.0, 3.0, 12.0]",0.33076923076923137,"[0.09496336996337007, 0.09496336996337007, 0.09496336996336918, 0.18992673992673925, 0.3798534798534794, 0.09496336996336918, 0.47481684981684946, 0.0, 0.5697802197802186, 0.2509523809523806, 0.21701465201465098, 0.18307692307692225, 0.2509523809523806, 0.21701465201465098, 0.18307692307692225, 0.38727106227106134, 0.1825091575091573, 0.48965201465201424, 0.23763736263736135, 0.5920329670329672, 0.29276556776556717, 0.4502747252747241, 0.11950549450549364, 0.6156593406593398, 0.04587912087912205, 0.8269230769230775]"
[1.99912545 3.59546363 5.98540818 7.97255    3.82926197 5.03680636],"[2.0, 3.6, 6.0, 8.0, 4.0, 4.8]","[2.0, 3.6, 6.0, 8.0, 5.5, 4.8]",0.47307692307692406,"[0.07628205128205146, 0.07628205128205101, 0.07628205128205101, 0.15256410256410202, 0.3051282051282045, 0.07628205128205101, 0.38141025641025594, 0.0, 0.22641025641025525, 0.2239743589743579, 0.22153846153846057, 0.22641025641025525, 0.2239743589743579, 0.22153846153846057, 0.1762820512820511, 0.07115384615384546, 0.0936813186813179, 0.08653846153846212, 0.11263736263736268, 0.04505494505494578, 0.42051282051282124, 0.31538461538461604, 0.3379120879120885, 0.15769230769230846, 0.04505494505494578, 8.881784197001252e-16]"
"[1.79208742e-01 2.64255511e-05 5.97925781e+00 7.60527153e+00
 3.50259122e+00 4.20259734e+00]","[0.2, 0.0, 6.0, 7.6000000000000005, 3.5, 4.2]","[0.2, 0.0, 6.0, 7.6000000000000005, 2.0, 4.2]",1.2653571428571428,"[0.07500000000000018, 0.14999999999999858, 0.07500000000000018, 0.2999999999999998, 0.375, 0.22499999999999876, 0.2999999999999998, 0.375, 0.15000000000000036, 0.15000000000000036, 0.15000000000000036, 0.15000000000000036, 0.15000000000000036, 0.15000000000000036, 0.15000000000000036, 0.27178571428571363, 0.1946703296703296, 0.421785714285714, 0.3893406593406583, 0.4217857142857149, 0.5840109890109897, 0.8435714285714289, 1.0382417582417593, 0.4217857142857149, 0.8111263736263741, 0.0, 0.5840109890109897]"
[ 1.9919218   1.37722004  5.97140521  7.99569857  3.59781587 11.00997424],"[2.0, 1.4000000000000001, 6.0, 8.0, 3.5, 10.799999999999999]","[2.0, 1.4000000000000001, 6.0, 8.0, 3.5, 12.0]",0.3576923076923082,"[0.0961538461538467, 0.0961538461538467, 0.09615384615384492, 0.19230769230769162, 0.38461538461538325, 0.09615384615384492, 0.48076923076922995, 1.7763568394002505e-15, 0.5769230769230784, 0.259903846153847, 0.23134615384615564, 0.20278846153846253, 0.259903846153847, 0.23134615384615564, 0.20278846153846253, 0.39917582417582587, 0.34807692307692406, 0.5098901098901116, 0.4076923076923089, 0.6206043956043974, 0.46730769230769376, 0.46730769230769376, 0.10961538461538556, 0.6461538461538474, 0.0692307692307681, 0.8942307692307692]"
[1.96118114 1.93069191 5.99492205 7.99871771 3.50182948 4.18235299],"[2.0, 2.0, 6.0, 8.0, 3.5, 4.2]","[2.0, 2.0, 6.0, 8.0, 3.5, 2.4]",0.9642857142857144,"[0.07499999999999973, 0.07500000000000062, 0.07499999999999973, 0.1499999999999999, 0.30000000000000027, 0.07499999999999973, 0.375, 0.0, 0.44999999999999973, 0.2250000000000001, 0.2250000000000001, 0.2250000000000001, 0.2250000000000001, 0.2250000000000001, 0.2250000000000001, 0.09642857142857109, 0.14835164835164782, 0.3214285714285712, 0.29670329670329565, 0.3214285714285712, 0.44505494505494436, 0.6428571428571423, 0.7912087912087911, 0.3214285714285712, 0.6181318681318668, 8.881784197001252e-16, 0.44505494505494525]"
[0.53462928 0.48944783 5.94572049 6.51668091 3.50068141 4.20194966],"[0.5, 0.4, 6.0, 6.4, 3.5, 4.2]","[0.5, 0.4, 6.0, 6.4, 3.5, 2.4]",1.225714285714286,"[0.07500000000000018, 0.14999999999999858, 0.07500000000000018, 0.3000000000000007, 0.07500000000000018, 0.4500000000000002, 0.15000000000000036, 0.29999999999999893, 0.07500000000000018, 0.375, 0.4500000000000002, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.22500000000000053, 0.18357142857142783, 0.1885714285714295, 0.40857142857142836, 0.37714285714285634, 0.40857142857142836, 0.5657142857142858, 0.8171428571428567, 1.0057142857142862, 0.40857142857142836, 0.7857142857142856, 8.881784197001252e-16, 0.5657142857142867]"
[0.23704172 2.99827753 5.99228753 7.53786182 3.50141406 4.2050516 ],"[0.2, 3.0, 6.0, 7.6000000000000005, 3.5, 4.2]","[0.2, 3.0, 6.0, 7.6000000000000005, 2.0, 4.2]",1.112678571428571,"[0.07500000000000018, 0.14999999999999947, 0.07500000000000018, 0.29999999999999893, 0.375, 0.07500000000000018, 0.22499999999999964, 0.0, 0.3000000000000007, 0.07499999999999929, 0.4499999999999993, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.14589285714285793, 0.17118131868131847, 0.3708928571428558, 0.34236263736263695, 0.3708928571428576, 0.5135439560439554, 0.7417857142857134, 0.9129670329670319, 0.3708928571428567, 0.7132554945054945, 0.0, 0.5135439560439554]"
[1.9222566  3.85115972 5.99988893 7.97745106 3.66319656 3.26139757],"[1.9000000000000001, 3.8000000000000003, 6.0, 8.0, 3.5, 3.0]","[1.9000000000000001, 3.8000000000000003, 6.0, 8.0, 3.5, 1.2]",0.878571428571429,"[0.08214285714285774, 0.1642857142857146, 0.0821428571428564, 0.08214285714285774, 0.16428571428571415, 0.32857142857142874, 0.08214285714285774, 0.0, 0.2328571428571431, 0.2192857142857143, 0.20571428571428552, 0.2328571428571431, 0.2192857142857143, 0.20571428571428552, 0.3440476190476196, 0.29899267399267426, 0.4416666666666669, 0.3515567765567771, 0.14880952380952372, 0.40412087912087946, 0.04642857142857171, 0.5857142857142863, 0.2928571428571427, 1.1714285714285708, 0.2928571428571427, 1.3065934065934064]"
[ 1.82697077  3.74245409  5.94975583  7.99974612  3.50214977 10.70352805],"[1.8, 3.8000000000000003, 6.0, 8.0, 3.5, 10.799999999999999]","[1.8, 3.8000000000000003, 6.0, 8.0, 3.5, 12.0]",0.319230769230769,"[0.09615384615384581, 0.1923076923076925, 0.0961538461538467, 0.384615384615385, 0.09615384615384492, 0.19230769230769162, 0.38461538461538325, 0.09615384615384492, 0.0, 0.2493269230769224, 0.21019230769230646, 0.1710576923076914, 0.2493269230769224, 0.21019230769230646, 0.1710576923076914, 0.38727106227106134, 0.3416666666666668, 0.48608058608058524, 0.39487179487179436, 0.5848901098901091, 0.44807692307692193, 0.44807692307692193, 0.12884615384615294, 0.6076923076923073, 0.030769230769231548, 0.7980769230769225]"
[1.99571189 3.46394965 5.9970906  7.91675643 3.30107797 8.73245543],"[2.0, 3.4000000000000004, 6.0, 8.0, 3.5, 9.0]","[2.0, 3.4000000000000004, 6.0, 8.0, 3.5, 10.799999999999999]",0.4788461538461535,"[0.09038461538461462, 0.0903846153846164, 0.09038461538461462, 0.18076923076923013, 0.36153846153846114, 0.09038461538461462, 0.45192307692307665, 0.0, 0.5423076923076922, 0.24269230769230798, 0.21423076923076945, 0.1857692307692309, 0.24269230769230798, 0.21423076923076945, 0.1857692307692309, 0.36996336996336954, 0.3243589743589741, 0.46877289377289344, 0.37756410256410255, 0.5675824175824182, 0.4307692307692301, 0.430769230769231, 0.11153846153846203, 0.5903846153846155, 0.04807692307692335, 0.7980769230769234, 0.1596153846153845]"
[0.6833054  2.20841762 5.85248551 7.0919458  3.50241207 4.20270628],"[0.7000000000000001, 2.2, 6.0, 7.2, 3.5, 4.2]","[0.7000000000000001, 2.2, 6.0, 7.2, 2.0, 4.2]",1.1121428571428567,"[0.07499999999999929, 0.15000000000000036, 0.07500000000000018, 0.2999999999999998, 0.07500000000000018, 0.4500000000000002, 0.15000000000000036, 0.2999999999999998, 0.07500000000000018, 0.375, 0.0, 0.4500000000000002, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.22499999999999964, 0.1457142857142859, 0.17109890109890102, 0.37071428571428555, 0.34219780219780205, 0.37071428571428555, 0.5132967032967031, 0.7414285714285711, 0.9125274725274721, 0.37071428571428555, 0.7129120879120876, 0.0, 0.5132967032967031]"
[ 1.97259932  3.94490724  5.98730959  7.99982584  3.97969994 11.47670463],"[2.0, 4.0, 6.0, 8.0, 4.0, 11.4]","[1.7000000000000002, 4.0, 6.0, 8.0, 4.0, 11.4]",0.29230769230769216,"[0.09743589743589709, 0.09743589743589798, 0.09743589743589709, 0.19487179487179507, 0.09743589743589709, 0.0, 0.24743589743589745, 0.20256410256410184, 0.15769230769230713, 0.24743589743589745, 0.20256410256410184, 0.15769230769230713, 0.24102564102564106, 0.34358974358974326, 0.33626373626373596, 0.39487179487179436, 0.43150183150183086, 0.44615384615384546, 0.44615384615384635, 0.13846153846153797, 0.5999999999999996, 0.7538461538461538]"
[1.96395976 1.67072157 5.99702769 7.98589927 4.73018568 4.20453887],"[2.0, 1.6, 6.0, 8.0, 4.5, 4.2]","[2.0, 1.6, 6.0, 8.0, 6.0, 4.2]",0.5307692307692307,"[0.07884615384615312, 0.07884615384615401, 0.07884615384615401, 0.15769230769230802, 0.31538461538461426, 0.07884615384615401, 0.3942307692307683, 0.0, 0.4730769230769223, 0.2311538461538456, 0.22576923076923006, 0.2203846153846145, 0.2311538461538456, 0.22576923076923006, 0.2203846153846145, 0.41346153846153744, 0.05961538461538396, 0.5903846153846146, 0.11730769230769322, 0.37912087912087955, 0.1769230769230763, 0.6402930402930398, 0.5897435897435894, 0.3454212454212451, 0.6487179487179482, 0.01684981684981679, 0.4717948717948719]"
